dem_name,other_name,County,Republican,Democrat,Other,rgb_color,hex_color,Year,State,repub_name
Kennedy,Unpledged,Ingham,54655,32043,3,"(160.7, 0.0, 94.2)",#a0005e,1960,MI,Nixon
Kennedy,Unpledged,Ionia,10405,6377,3,"(158.1, 0.0, 96.9)",#9e0060,1960,MI,Nixon
Kennedy,Unpledged,Iosco,4308,2549,0,"(160.2, 0.0, 94.8)",#a0005e,1960,MI,Nixon
Kennedy,Unpledged,Iron,3919,5232,0,"(109.2, 0.0, 145.8)",#6d0091,1960,MI,Nixon
Kennedy,Unpledged,Isabella,7880,4431,0,"(163.2, 0.0, 91.8)",#a3005b,1960,MI,Nixon
Kennedy,Unpledged,Jackson,34660,20995,3,"(158.8, 0.0, 96.2)",#9e0060,1960,MI,Nixon
Kennedy,Unpledged,Kalamazoo,42800,24286,17,"(162.6, 0.1, 92.3)",#a2005c,1960,MI,Nixon
Kennedy,Unpledged,Kalkaska,1341,693,0,"(168.1, 0.0, 86.9)",#a80056,1960,MI,Nixon
Kennedy,Unpledged,Kent,95477,61313,12,"(155.3, 0.0, 99.7)",#9b0063,1960,MI,Nixon
Kennedy,Unpledged,Keweenaw,684,655,0,"(130.3, 0.0, 124.7)",#82007c,1960,MI,Nixon
Kennedy,Unpledged,Lake,1441,1313,0,"(133.4, 0.0, 121.6)",#850079,1960,MI,Nixon
Kennedy,Unpledged,Lapeer,10450,5099,4,"(171.3, 0.1, 83.6)",#ab0053,1960,MI,Nixon
Kennedy,Unpledged,Leelanau,2730,1810,1,"(153.3, 0.1, 101.6)",#990065,1960,MI,Nixon
Kennedy,Unpledged,Lenawee,19859,10785,9,"(165.2, 0.1, 89.7)",#a50059,1960,MI,Nixon
Kennedy,Unpledged,Livingston,10340,5608,0,"(165.3, 0.0, 89.7)",#a50059,1960,MI,Nixon
Kennedy,Unpledged,Luce,1534,828,0,"(165.6, 0.0, 89.4)",#a50059,1960,MI,Nixon
Kennedy,Unpledged,Mackinac,3064,2042,0,"(153.0, 0.0, 102.0)",#990066,1960,MI,Nixon
Kennedy,Unpledged,Macomb,61989,105681,0,"(94.3, 0.0, 160.7)",#5e00a0,1960,MI,Nixon
Kennedy,Unpledged,Manistee,4867,4122,0,"(138.1, 0.0, 116.9)",#8a0074,1960,MI,Nixon
Kennedy,Unpledged,Marquette,10690,11177,0,"(124.7, 0.0, 130.3)",#7c0082,1960,MI,Nixon
Kennedy,Unpledged,Mason,6011,4305,0,"(148.6, 0.0, 106.4)",#94006a,1960,MI,Nixon
Kennedy,Unpledged,Mecosta,5306,2380,0,"(176.0, 0.0, 79.0)",#b0004f,1960,MI,Nixon
Kennedy,Unpledged,Menominee,5064,5857,0,"(118.2, 0.0, 136.8)",#760088,1960,MI,Nixon
Kennedy,Unpledged,Midland,14235,6815,0,"(172.4, 0.0, 82.6)",#ac0052,1960,MI,Nixon
Kennedy,Unpledged,Missaukee,2531,627,0,"(204.4, 0.0, 50.6)",#cc0032,1960,MI,Nixon
Kennedy,Unpledged,Monroe,18607,19684,0,"(123.9, 0.0, 131.1)",#7b0083,1960,MI,Nixon
Kennedy,Unpledged,Montcalm,10085,4767,0,"(173.2, 0.0, 81.8)",#ad0051,1960,MI,Nixon
Kennedy,Unpledged,Montmorency,1565,866,0,"(164.2, 0.0, 90.8)",#a4005a,1960,MI,Nixon
Kennedy,Unpledged,Muskegon,32667,28755,11,"(135.6, 0.0, 119.4)",#870077,1960,MI,Nixon
Kennedy,Unpledged,Newaygo,7453,3404,0,"(175.0, 0.0, 80.0)",#af0050,1960,MI,Nixon
Kennedy,Unpledged,Oakland,162026,135531,43,"(138.8, 0.0, 116.1)",#8a0074,1960,MI,Nixon
Kennedy,Unpledged,Oceana,4418,2651,0,"(159.4, 0.0, 95.6)",#9f005f,1960,MI,Nixon
Kennedy,Unpledged,Ogemaw,2664,1867,0,"(149.9, 0.0, 105.1)",#950069,1960,MI,Nixon
Kennedy,Unpledged,Ontonagon,2620,2553,0,"(129.2, 0.0, 125.8)",#81007d,1960,MI,Nixon
Kennedy,Unpledged,Osceola,4477,1378,0,"(195.0, 0.0, 60.0)",#c3003c,1960,MI,Nixon
Kennedy,Unpledged,Oscoda,1174,458,0,"(183.4, 0.0, 71.6)",#b70047,1960,MI,Nixon
Kennedy,Unpledged,Otsego,1944,1521,0,"(143.1, 0.0, 111.9)",#8f006f,1960,MI,Nixon
Kennedy,Unpledged,Ottawa,32678,10617,6,"(192.4, 0.0, 62.5)",#c0003e,1960,MI,Nixon
Kennedy,Unpledged,Presque Isle,2950,2649,0,"(134.4, 0.0, 120.6)",#860078,1960,MI,Nixon
Kennedy,Unpledged,Roscommon,2731,1226,0,"(176.0, 0.0, 79.0)",#b0004f,1960,MI,Nixon
Kennedy,Unpledged,Saginaw,41351,32715,0,"(142.4, 0.0, 112.6)",#8e0070,1960,MI,Nixon
Kennedy,Unpledged,Sanilac,11005,4153,2,"(185.1, 0.0, 69.9)",#b90045,1960,MI,Nixon
Kennedy,Unpledged,Schoolcraft,2183,2107,0,"(129.8, 0.0, 125.2)",#81007d,1960,MI,Nixon
Kennedy,Unpledged,Shiawassee,13757,8773,2,"(155.7, 0.0, 99.3)",#9b0063,1960,MI,Nixon
Kennedy,Unpledged,St. Clair,27366,18332,0,"(152.7, 0.0, 102.3)",#980066,1960,MI,Nixon
Kennedy,Unpledged,St. Joseph,12337,5445,3,"(176.9, 0.0, 78.1)",#b0004e,1960,MI,Nixon
Kennedy,Unpledged,Tuscola,11931,5357,1,"(176.0, 0.0, 79.0)",#b0004f,1960,MI,Nixon
Kennedy,Unpledged,Van Buren,12903,7082,3,"(164.6, 0.0, 90.3)",#a4005a,1960,MI,Nixon
Kennedy,Unpledged,Washtenaw,39632,25129,28,"(156.0, 0.1, 98.9)",#9c0062,1960,MI,Nixon
Kennedy,Unpledged,Wayne,394485,773327,344,"(86.1, 0.1, 168.8)",#5600a8,1960,MI,Nixon
Kennedy,Unpledged,Wexford,5262,2807,0,"(166.3, 0.0, 88.7)",#a60058,1960,MI,Nixon
Kennedy,Unpledged,Aitkin,3097,2980,0,"(130.0, 0.0, 125.0)",#82007d,1960,MN,Nixon
Kennedy,Unpledged,Anoka,14114,20324,0,"(104.5, 0.0, 150.5)",#680096,1960,MN,Nixon
Kennedy,Unpledged,Becker,5090,5257,0,"(125.4, 0.0, 129.6)",#7d0081,1960,MN,Nixon
Kennedy,Unpledged,Beltrami,4482,4653,0,"(125.1, 0.0, 129.9)",#7d0081,1960,MN,Nixon
Kennedy,Unpledged,Benton,3324,4175,0,"(113.0, 0.0, 142.0)",#71008e,1960,MN,Nixon
Kennedy,Unpledged,Big Stone,1834,2437,0,"(109.5, 0.0, 145.5)",#6d0091,1960,MN,Nixon
Kennedy,Unpledged,Blue Earth,11328,8052,0,"(149.1, 0.0, 105.9)",#950069,1960,MN,Nixon
Kennedy,Unpledged,Brown,7084,5353,0,"(145.2, 0.0, 109.8)",#91006d,1960,MN,Nixon
Kennedy,Unpledged,Carlton,4613,7576,0,"(96.5, 0.0, 158.5)",#60009e,1960,MN,Nixon
Kennedy,Unpledged,Carver,6231,3982,0,"(155.6, 0.0, 99.4)",#9b0063,1960,MN,Nixon
Kennedy,Unpledged,Cass,4399,3578,0,"(140.6, 0.0, 114.4)",#8c0072,1960,MN,Nixon
Kennedy,Unpledged,Chippewa,3915,3643,0,"(132.1, 0.0, 122.9)",#84007a,1960,MN,Nixon
Kennedy,Unpledged,Chisago,3822,2907,0,"(144.8, 0.0, 110.2)",#90006e,1960,MN,Nixon
Kennedy,Unpledged,Clay,8278,7241,0,"(136.0, 0.0, 119.0)",#880077,1960,MN,Nixon
Kennedy,Unpledged,Clearwater,1651,2466,0,"(102.3, 0.0, 152.7)",#660098,1960,MN,Nixon
Kennedy,Unpledged,Cook,987,650,0,"(153.7, 0.0, 101.3)",#990065,1960,MN,Nixon
Kennedy,Unpledged,Cottonwood,5087,2768,0,"(165.1, 0.0, 89.9)",#a50059,1960,MN,Nixon
Kennedy,Unpledged,Crow Wing,7727,6835,0,"(135.3, 0.0, 119.7)",#870077,1960,MN,Nixon
Kennedy,Unpledged,Dakota,15032,20150,0,"(109.0, 0.0, 146.0)",#6d0092,1960,MN,Nixon
Kennedy,Unpledged,Dodge,3769,2170,0,"(161.8, 0.0, 93.2)",#a1005d,1960,MN,Nixon
Kennedy,Unpledged,Douglas,5594,4871,0,"(136.3, 0.0, 118.7)",#880076,1960,MN,Nixon
Kennedy,Unpledged,Faribault,6975,4301,0,"(157.7, 0.0, 97.3)",#9d0061,1960,MN,Nixon
Kennedy,Unpledged,Fillmore,7507,3926,0,"(167.4, 0.0, 87.6)",#a70057,1960,MN,Nixon
Kennedy,Unpledged,Freeborn,8970,8018,0,"(134.6, 0.0, 120.4)",#860078,1960,MN,Nixon
Kennedy,Unpledged,Goodhue,10473,5562,0,"(166.5, 0.0, 88.5)",#a60058,1960,MN,Nixon
Kennedy,Unpledged,Grant,2239,2333,0,"(124.9, 0.0, 130.1)",#7c0082,1960,MN,Nixon
Kennedy,Unpledged,Hennepin,198992,188250,0,"(131.0, 0.0, 124.0)",#83007c,1960,MN,Nixon
Kennedy,Unpledged,Houston,4807,3080,0,"(155.4, 0.0, 99.6)",#9b0063,1960,MN,Nixon
Kennedy,Unpledged,Hubbard,2749,2029,0,"(146.7, 0.0, 108.3)",#92006c,1960,MN,Nixon
Kennedy,Unpledged,Isanti,3067,2599,0,"(138.0, 0.0, 117.0)",#8a0075,1960,MN,Nixon
Kennedy,Unpledged,Itasca,6615,10761,0,"(97.1, 0.0, 157.9)",#61009d,1960,MN,Nixon
Kennedy,Unpledged,Jackson,3591,3898,0,"(122.3, 0.0, 132.7)",#7a0084,1960,MN,Nixon
Kennedy,Unpledged,Kanabec,2278,1890,0,"(139.4, 0.0, 115.6)",#8b0073,1960,MN,Nixon
Kennedy,Unpledged,Kandiyohi,6786,6738,0,"(128.0, 0.0, 127.0)",#80007f,1960,MN,Nixon
Kennedy,Unpledged,Kittson,1937,2218,0,"(118.9, 0.0, 136.1)",#760088,1960,MN,Nixon
Kennedy,Unpledged,Koochiching,3055,4578,0,"(102.1, 0.0, 152.9)",#660098,1960,MN,Nixon
Kennedy,Unpledged,Lac Qui Parle,3185,3253,0,"(126.2, 0.0, 128.8)",#7e0080,1960,MN,Nixon
Kennedy,Unpledged,Lake,2276,3888,0,"(94.2, 0.0, 160.8)",#5e00a0,1960,MN,Nixon
Kennedy,Unpledged,Lake of the Woods,835,1053,0,"(112.8, 0.0, 142.2)",#70008e,1960,MN,Nixon
Kennedy,Unpledged,Le Sueur,4426,5234,0,"(116.8, 0.0, 138.2)",#74008a,1960,MN,Nixon
Kennedy,Unpledged,Lincoln,2147,2500,0,"(117.8, 0.0, 137.2)",#750089,1960,MN,Nixon
Kennedy,Unpledged,Lyon,4740,5550,0,"(117.5, 0.0, 137.5)",#750089,1960,MN,Nixon
Kennedy,Unpledged,Mahnomen,880,1864,0,"(81.8, 0.0, 173.2)",#5100ad,1960,MN,Nixon
Kennedy,Unpledged,Marshall,3006,3759,0,"(113.3, 0.0, 141.7)",#71008d,1960,MN,Nixon
Kennedy,Unpledged,Martin,8479,4194,0,"(170.6, 0.0, 84.4)",#aa0054,1960,MN,Nixon
Kennedy,Unpledged,McLeod,7214,4276,0,"(160.1, 0.0, 94.9)",#a0005e,1960,MN,Nixon
Kennedy,Unpledged,Meeker,4857,3678,0,"(145.1, 0.0, 109.9)",#91006d,1960,MN,Nixon
Kennedy,Unpledged,Mille Lacs,3913,2886,0,"(146.8, 0.0, 108.2)",#92006c,1960,MN,Nixon
Kennedy,Unpledged,Morrison,4403,7337,0,"(95.6, 0.0, 159.4)",#5f009f,1960,MN,Nixon
Kennedy,Unpledged,Mower,11040,9961,0,"(134.1, 0.0, 120.9)",#860078,1960,MN,Nixon
Kennedy,Unpledged,Murray,3357,3009,0,"(134.5, 0.0, 120.5)",#860078,1960,MN,Nixon
Kennedy,Unpledged,Nicollet,5283,3961,0,"(145.7, 0.0, 109.3)",#91006d,1960,MN,Nixon
Kennedy,Unpledged,Nobles,5636,4947,0,"(135.8, 0.0, 119.2)",#870077,1960,MN,Nixon
Kennedy,Unpledged,Norman,2642,2932,0,"(120.9, 0.0, 134.1)",#780086,1960,MN,Nixon
Kennedy,Unpledged,Olmsted,16080,10918,0,"(151.9, 0.0, 103.1)",#970067,1960,MN,Nixon
Kennedy,Unpledged,Otter Tail,13747,8054,0,"(160.8, 0.0, 94.2)",#a0005e,1960,MN,Nixon
Kennedy,Unpledged,Pennington,2537,3204,0,"(112.7, 0.0, 142.3)",#70008e,1960,MN,Nixon
Kennedy,Unpledged,Pine,3450,4211,0,"(114.8, 0.0, 140.2)",#72008c,1960,MN,Nixon
Kennedy,Unpledged,Pipestone,3677,2443,0,"(153.2, 0.0, 101.8)",#990065,1960,MN,Nixon
Kennedy,Unpledged,Polk,7528,9346,0,"(113.8, 0.0, 141.2)",#71008d,1960,MN,Nixon
Kennedy,Unpledged,Pope,3062,2883,0,"(131.3, 0.0, 123.7)",#83007b,1960,MN,Nixon
Kennedy,Unpledged,Ramsey,77408,108464,0,"(106.2, 0.0, 148.8)",#6a0094,1960,MN,Nixon
Kennedy,Unpledged,Red Lake,679,1865,0,"(68.1, 0.0, 186.9)",#4400ba,1960,MN,Nixon
Kennedy,Unpledged,Redwood,5893,3839,0,"(154.4, 0.0, 100.6)",#9a0064,1960,MN,Nixon
Kennedy,Unpledged,Renville,5885,4958,0,"(138.4, 0.0, 116.6)",#8a0074,1960,MN,Nixon
Kennedy,Unpledged,Rice,8248,6752,0,"(140.2, 0.0, 114.8)",#8c0072,1960,MN,Nixon
Kennedy,Unpledged,Rock,3469,1823,0,"(167.2, 0.0, 87.8)",#a70057,1960,MN,Nixon
Kennedy,Unpledged,Roseau,2274,3198,0,"(106.0, 0.0, 149.0)",#6a0095,1960,MN,Nixon
Kennedy,Unpledged,Scott,3671,6061,0,"(96.2, 0.0, 158.8)",#60009e,1960,MN,Nixon
Kennedy,Unpledged,Sherburne,2837,2568,0,"(133.8, 0.0, 121.2)",#850079,1960,MN,Nixon
Kennedy,Unpledged,Sibley,4987,2541,0,"(168.9, 0.0, 86.1)",#a80056,1960,MN,Nixon
Kennedy,Unpledged,St. Louis,39620,69270,0,"(92.8, 0.0, 162.2)",#5c00a2,1960,MN,Nixon
Kennedy,Unpledged,Stearns,13522,19026,0,"(105.9, 0.0, 149.1)",#690095,1960,MN,Nixon
Kennedy,Unpledged,Steele,6795,4491,0,"(153.5, 0.0, 101.5)",#990065,1960,MN,Nixon
Kennedy,Unpledged,Stevens,2710,2405,0,"(135.1, 0.0, 119.9)",#870077,1960,MN,Nixon
Kennedy,Unpledged,Swift,2848,4062,0,"(105.1, 0.0, 149.9)",#690095,1960,MN,Nixon
Kennedy,Unpledged,Todd,5255,5051,0,"(130.0, 0.0, 125.0)",#82007d,1960,MN,Nixon
Kennedy,Unpledged,Traverse,1463,2122,0,"(104.1, 0.0, 150.9)",#680096,1960,MN,Nixon
Kennedy,Unpledged,Wabasha,4566,3628,0,"(142.1, 0.0, 112.9)",#8e0070,1960,MN,Nixon
Kennedy,Unpledged,Wadena,3082,2240,0,"(147.7, 0.0, 107.3)",#93006b,1960,MN,Nixon
Kennedy,Unpledged,Waseca,4838,2793,0,"(161.7, 0.0, 93.3)",#a1005d,1960,MN,Nixon
Kennedy,Unpledged,Washington,11202,11870,0,"(123.8, 0.0, 131.2)",#7b0083,1960,MN,Nixon
Kennedy,Unpledged,Watonwan,4173,2412,0,"(161.6, 0.0, 93.4)",#a1005d,1960,MN,Nixon
Kennedy,Unpledged,Wilkin,2340,2319,0,"(128.1, 0.0, 126.9)",#80007e,1960,MN,Nixon
Kennedy,Unpledged,Winona,9271,8484,0,"(133.2, 0.0, 121.8)",#850079,1960,MN,Nixon
Kennedy,Unpledged,Wright,7180,6452,0,"(134.3, 0.0, 120.7)",#860078,1960,MN,Nixon
Kennedy,Unpledged,Yellow Medicine,3800,3649,0,"(130.1, 0.0, 124.9)",#82007c,1960,MN,Nixon
Kennedy,Unpledged,Adair,5469,3160,0,"(161.6, 0.0, 93.4)",#a1005d,1960,MO,Nixon
Kennedy,Unpledged,Andrew,3716,2170,0,"(161.0, 0.0, 94.0)",#a1005e,1960,MO,Nixon
Kennedy,Unpledged,Atchison,2659,2167,0,"(140.5, 0.0, 114.5)",#8c0072,1960,MO,Nixon
Kennedy,Unpledged,Audrain,4955,6410,0,"(111.2, 0.0, 143.8)",#6f008f,1960,MO,Nixon
Kennedy,Unpledged,Barry,6706,3919,0,"(160.9, 0.0, 94.1)",#a0005e,1960,MO,Nixon
Kennedy,Unpledged,Barton,3703,2417,0,"(154.3, 0.0, 100.7)",#9a0064,1960,MO,Nixon
Kennedy,Unpledged,Bates,5429,3906,0,"(148.3, 0.0, 106.7)",#94006a,1960,MO,Nixon
Kennedy,Unpledged,Benton,3484,1496,0,"(178.4, 0.0, 76.6)",#b2004c,1960,MO,Nixon
Kennedy,Unpledged,Bollinger,2886,1935,0,"(152.7, 0.0, 102.3)",#980066,1960,MO,Nixon
Kennedy,Unpledged,Boone,10453,11514,0,"(121.3, 0.0, 133.7)",#790085,1960,MO,Nixon
Kennedy,Unpledged,Buchanan,21448,19348,0,"(134.1, 0.0, 120.9)",#860078,1960,MO,Nixon
Kennedy,Unpledged,Butler,8751,5406,0,"(157.6, 0.0, 97.4)",#9d0061,1960,MO,Nixon
Kennedy,Unpledged,Caldwell,3115,1736,0,"(163.7, 0.0, 91.3)",#a3005b,1960,MO,Nixon
Kennedy,Unpledged,Callaway,4054,5344,0,"(110.0, 0.0, 145.0)",#6e0091,1960,MO,Nixon
Kennedy,Unpledged,Camden,3509,1759,0,"(169.9, 0.0, 85.1)",#a90055,1960,MO,Nixon
Kennedy,Unpledged,Cape Girardeau,11331,8172,0,"(148.2, 0.0, 106.8)",#94006a,1960,MO,Nixon
Kennedy,Unpledged,Carroll,4555,3296,0,"(147.9, 0.0, 107.1)",#93006b,1960,MO,Nixon
Kennedy,Unpledged,Carter,1049,683,0,"(154.4, 0.0, 100.6)",#9a0064,1960,MO,Nixon
Kennedy,Unpledged,Cass,6523,5718,0,"(135.9, 0.0, 119.1)",#870077,1960,MO,Nixon
Kennedy,Unpledged,Cedar,3730,1547,0,"(180.2, 0.0, 74.8)",#b4004a,1960,MO,Nixon
Kennedy,Unpledged,Chariton,3102,3550,0,"(118.9, 0.0, 136.1)",#760088,1960,MO,Nixon
Kennedy,Unpledged,Christian,4627,1622,0,"(188.8, 0.0, 66.2)",#bc0042,1960,MO,Nixon
Kennedy,Unpledged,Clark,2642,2039,0,"(143.9, 0.0, 111.1)",#8f006f,1960,MO,Nixon
Kennedy,Unpledged,Clay,18955,17318,0,"(133.3, 0.0, 121.7)",#850079,1960,MO,Nixon
Kennedy,Unpledged,Clinton,3391,3167,0,"(131.9, 0.0, 123.1)",#83007b,1960,MO,Nixon
Kennedy,Unpledged,Cole,9763,8532,0,"(136.1, 0.0, 118.9)",#880076,1960,MO,Nixon
Kennedy,Unpledged,Cooper,4672,3858,0,"(139.7, 0.0, 115.3)",#8b0073,1960,MO,Nixon
Kennedy,Unpledged,Crawford,4065,2387,0,"(160.7, 0.0, 94.3)",#a0005e,1960,MO,Nixon
Kennedy,Unpledged,Dade,2987,1217,0,"(181.2, 0.0, 73.8)",#b50049,1960,MO,Nixon
Kennedy,Unpledged,Dallas,3522,1482,0,"(179.5, 0.0, 75.5)",#b3004b,1960,MO,Nixon
Kennedy,Unpledged,Daviess,3191,2220,0,"(150.4, 0.0, 104.6)",#960068,1960,MO,Nixon
Kennedy,Unpledged,DeKalb,2484,1697,0,"(151.5, 0.0, 103.5)",#970067,1960,MO,Nixon
Kennedy,Unpledged,Dent,3212,2593,0,"(141.1, 0.0, 113.9)",#8d0071,1960,MO,Nixon
Kennedy,Unpledged,Douglas,3611,1014,0,"(199.1, 0.0, 55.9)",#c70037,1960,MO,Nixon
Kennedy,Unpledged,Dunklin,6708,6568,0,"(128.8, 0.0, 126.2)",#80007e,1960,MO,Nixon
Kennedy,Unpledged,Franklin,11610,10324,0,"(135.0, 0.0, 120.0)",#870078,1960,MO,Nixon
Kennedy,Unpledged,Gasconade,4854,1651,0,"(190.3, 0.0, 64.7)",#be0040,1960,MO,Nixon
Kennedy,Unpledged,Gentry,2888,2439,0,"(138.2, 0.0, 116.8)",#8a0074,1960,MO,Nixon
Kennedy,Unpledged,Greene,36943,20457,0,"(164.1, 0.0, 90.9)",#a4005a,1960,MO,Nixon
Kennedy,Unpledged,Grundy,4422,2415,0,"(164.9, 0.0, 90.1)",#a4005a,1960,MO,Nixon
Kennedy,Unpledged,Harrison,4166,2200,0,"(166.9, 0.0, 88.1)",#a60058,1960,MO,Nixon
Kennedy,Unpledged,Henry,6012,4601,0,"(144.5, 0.0, 110.5)",#90006e,1960,MO,Nixon
Kennedy,Unpledged,Hickory,1885,615,0,"(192.3, 0.0, 62.7)",#c0003e,1960,MO,Nixon
Kennedy,Unpledged,Holt,2720,1551,0,"(162.4, 0.0, 92.6)",#a2005c,1960,MO,Nixon
Kennedy,Unpledged,Howard,2075,3302,0,"(98.4, 0.0, 156.6)",#62009c,1960,MO,Nixon
Kennedy,Unpledged,Howell,7095,2734,0,"(184.1, 0.0, 70.9)",#b80046,1960,MO,Nixon
Kennedy,Unpledged,Iron,2122,1851,0,"(136.2, 0.0, 118.8)",#880076,1960,MO,Nixon
Kennedy,Unpledged,Jackson,123589,142869,0,"(118.3, 0.0, 136.7)",#760088,1960,MO,Nixon
Kennedy,Unpledged,Jasper,21804,14962,0,"(151.2, 0.0, 103.8)",#970067,1960,MO,Nixon
Kennedy,Unpledged,Jefferson,12910,17054,0,"(109.9, 0.0, 145.1)",#6d0091,1960,MO,Nixon
Kennedy,Unpledged,Johnson,6970,4712,0,"(152.1, 0.0, 102.9)",#980066,1960,MO,Nixon
Kennedy,Unpledged,Knox,1874,1796,0,"(130.2, 0.0, 124.8)",#82007c,1960,MO,Nixon
Kennedy,Unpledged,Laclede,5805,3156,0,"(165.2, 0.0, 89.8)",#a50059,1960,MO,Nixon
Kennedy,Unpledged,Lafayette,8011,5555,0,"(150.6, 0.0, 104.4)",#960068,1960,MO,Nixon
Kennedy,Unpledged,Lawrence,8406,4483,0,"(166.3, 0.0, 88.7)",#a60058,1960,MO,Nixon
Kennedy,Unpledged,Lewis,2560,2726,0,"(123.5, 0.0, 131.5)",#7b0083,1960,MO,Nixon
Kennedy,Unpledged,Lincoln,3471,3793,0,"(121.8, 0.0, 133.2)",#790085,1960,MO,Nixon
Kennedy,Unpledged,Linn,5086,4534,0,"(134.8, 0.0, 120.2)",#860078,1960,MO,Nixon
Kennedy,Unpledged,Livingston,5045,3795,0,"(145.5, 0.0, 109.5)",#91006d,1960,MO,Nixon
Kennedy,Unpledged,Macon,4925,4208,0,"(137.5, 0.0, 117.5)",#890075,1960,MO,Nixon
Kennedy,Unpledged,Madison,2960,1874,0,"(156.1, 0.0, 98.9)",#9c0062,1960,MO,Nixon
Kennedy,Unpledged,Maries,1684,1716,0,"(126.3, 0.0, 128.7)",#7e0080,1960,MO,Nixon
Kennedy,Unpledged,Marion,6431,6758,0,"(124.3, 0.0, 130.7)",#7c0082,1960,MO,Nixon
Kennedy,Unpledged,McDonald,3955,2496,0,"(156.3, 0.0, 98.7)",#9c0062,1960,MO,Nixon
Kennedy,Unpledged,Mercer,2354,1146,0,"(171.5, 0.0, 83.5)",#ab0053,1960,MO,Nixon
Kennedy,Unpledged,Miller,4482,2584,0,"(161.7, 0.0, 93.3)",#a1005d,1960,MO,Nixon
Kennedy,Unpledged,Mississippi,2629,3855,0,"(103.4, 0.0, 151.6)",#670097,1960,MO,Nixon
Kennedy,Unpledged,Moniteau,3453,2271,0,"(153.8, 0.0, 101.2)",#990065,1960,MO,Nixon
Kennedy,Unpledged,Monroe,1519,4011,0,"(70.0, 0.0, 185.0)",#4600b9,1960,MO,Nixon
Kennedy,Unpledged,Montgomery,3454,2804,0,"(140.7, 0.0, 114.3)",#8c0072,1960,MO,Nixon
Kennedy,Unpledged,Morgan,3239,1979,0,"(158.3, 0.0, 96.7)",#9e0060,1960,MO,Nixon
Kennedy,Unpledged,New Madrid,4205,7373,0,"(92.6, 0.0, 162.4)",#5c00a2,1960,MO,Nixon
Kennedy,Unpledged,Newton,9010,5678,0,"(156.4, 0.0, 98.6)",#9c0062,1960,MO,Nixon
Kennedy,Unpledged,Nodaway,5993,5318,0,"(135.1, 0.0, 119.9)",#870077,1960,MO,Nixon
Kennedy,Unpledged,Oregon,1974,1934,0,"(128.8, 0.0, 126.2)",#80007e,1960,MO,Nixon
Kennedy,Unpledged,Osage,2678,2900,0,"(122.4, 0.0, 132.6)",#7a0084,1960,MO,Nixon
Kennedy,Unpledged,Ozark,2595,721,0,"(199.6, 0.0, 55.4)",#c70037,1960,MO,Nixon
Kennedy,Unpledged,Pemiscot,4464,7312,0,"(96.7, 0.0, 158.3)",#60009e,1960,MO,Nixon
Kennedy,Unpledged,Perry,3886,2991,0,"(144.1, 0.0, 110.9)",#90006e,1960,MO,Nixon
Kennedy,Unpledged,Pettis,9066,6997,0,"(143.9, 0.0, 111.1)",#8f006f,1960,MO,Nixon
Kennedy,Unpledged,Phelps,5663,4576,0,"(141.0, 0.0, 114.0)",#8d0072,1960,MO,Nixon
Kennedy,Unpledged,Pike,3900,4096,0,"(124.4, 0.0, 130.6)",#7c0082,1960,MO,Nixon
Kennedy,Unpledged,Platte,4771,5860,0,"(114.4, 0.0, 140.6)",#72008c,1960,MO,Nixon
Kennedy,Unpledged,Polk,4849,2440,0,"(169.6, 0.0, 85.4)",#a90055,1960,MO,Nixon
Kennedy,Unpledged,Pulaski,3285,3096,0,"(131.3, 0.0, 123.7)",#83007b,1960,MO,Nixon
Kennedy,Unpledged,Putnam,2711,1060,0,"(183.3, 0.0, 71.7)",#b70047,1960,MO,Nixon
Kennedy,Unpledged,Ralls,1485,2495,0,"(95.1, 0.0, 159.9)",#5f009f,1960,MO,Nixon
Kennedy,Unpledged,Randolph,4180,6434,0,"(100.4, 0.0, 154.6)",#64009a,1960,MO,Nixon
Kennedy,Unpledged,Ray,3542,4565,0,"(111.4, 0.0, 143.6)",#6f008f,1960,MO,Nixon
Kennedy,Unpledged,Reynolds,1139,1044,0,"(133.0, 0.0, 122.0)",#85007a,1960,MO,Nixon
Kennedy,Unpledged,Ripley,2811,1717,0,"(158.3, 0.0, 96.7)",#9e0060,1960,MO,Nixon
Kennedy,Unpledged,Saline,6085,5969,0,"(128.7, 0.0, 126.3)",#80007e,1960,MO,Nixon
Kennedy,Unpledged,Schuyler,1666,1361,0,"(140.3, 0.0, 114.7)",#8c0072,1960,MO,Nixon
Kennedy,Unpledged,Scotland,1899,1884,0,"(128.0, 0.0, 127.0)",#80007f,1960,MO,Nixon
Kennedy,Unpledged,Scott,5807,6349,0,"(121.8, 0.0, 133.2)",#790085,1960,MO,Nixon
Kennedy,Unpledged,Shannon,1429,1386,0,"(129.4, 0.0, 125.6)",#81007d,1960,MO,Nixon
Kennedy,Unpledged,Shelby,2062,2870,0,"(106.6, 0.0, 148.4)",#6a0094,1960,MO,Nixon
Kennedy,Unpledged,St. Charles,10888,11890,0,"(121.9, 0.0, 133.1)",#790085,1960,MO,Nixon
Kennedy,Unpledged,St. Clair,3196,1865,0,"(161.0, 0.0, 94.0)",#a1005e,1960,MO,Nixon
Kennedy,Unpledged,St. Francois,10131,7205,0,"(149.0, 0.0, 106.0)",#95006a,1960,MO,Nixon
Kennedy,Unpledged,St. Louis,157992,166508,0,"(124.2, 0.0, 130.8)",#7c0082,1960,MO,Nixon
